week_window_start,week_window_end,event_id,event_date,home_team_id,home_team,away_team_id,away_team,team_id,team_name,player_id,player_name,position,college,hometown,years_experience
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4432338,Luke Lachey,TE,Iowa,"{'city': 'Columbus', 'state': 'OH', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4429059,Woody Marks,RB,USC,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2971584,Conor McDermott,OT,UCLA,"{'city': 'Nashville', 'state': 'TN', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4426335,Graham Mertz,QB,Florida,"{'city': 'Overland Park', 'state': 'KS', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4242546,Davis Mills,QB,Stanford,"{'city': 'Duluth', 'state': 'GA', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3116385,Joe Mixon,RB,Oklahoma,"{'city': 'Oakley', 'state': 'CA', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4586312,Jaylin Noel,WR,Iowa State,"{'city': 'Kansas City', 'state': 'MO', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2983509,Dare Ogunbowale,RB,Wisconsin,"{'city': 'Milwaukee', 'state': 'WI', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4372774,Jarrett Patterson,C,Notre Dame,"{'city': 'Laguna Hills', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4360238,Dameon Pierce,RB,Florida,"{'city': 'Bainbridge', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4035465,Cornell Powell,WR,Clemson,"{'city': 'Greenville', 'state': 'NC', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3115313,Cam Robinson,OT,Alabama,"{'city': 'Monroe', 'state': 'LA', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3117256,Dalton Schultz,TE,Stanford,"{'city': 'South Jordan', 'state': 'UT', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4361425,Juice Scruggs,C,Penn State,"{'city': 'Ashtabula', 'state': 'OH', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4428512,Kedon Slovis,QB,BYU,"{'city': 'Scottsdale', 'state': 'AZ', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4040980,Irv Smith Jr.,TE,Alabama,"{'city': 'New Orleans', 'state': 'LA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4426496,Cade Stover,TE,Ohio State,"{'city': 'Mansfield', 'state': 'OH', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4432577,C.J. Stroud,QB,Ohio State,"{'city': 'Inland Empire', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4360561,Jaylon Thomas,OT,SMU,"{'city': 'Lubbock', 'state': 'TX', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4036834,Zach Thomas,OT,San Diego State,"{'city': 'Carlsbad', 'state': 'CA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2512477,Laken Tomlinson,G,Duke,"{'city': 'Chicago', 'state': 'IL', 'country': 'USA'}",11
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3118892,Justin Watson,WR,Pennsylvania,"{'city': 'Bridgeville', 'state': 'PA', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3128317,Juwann Winfree,WR,Colorado,"{'city': 'Englewood', 'state': 'NJ', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3919117,Azeez Al-Shaair,LB,Florida Atlantic,"{'city': 'Tampa', 'state': 'FL', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4685724,Will Anderson Jr.,DE,Alabama,"{'city': 'Hampton', 'state': 'GA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3915506,Damon Arnette,CB,Ohio State,"{'city': 'Fort Lauderdale', 'state': 'FL', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,17447,Denico Autry,DE,Mississippi State,"{'city': 'Albemarle', 'state': 'NC', 'country': 'USA'}",12
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3115336,Derek Barnett,DE,Tennessee,"{'city': 'Nashville', 'state': 'TN', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4039010,Myles Bryant,CB,Washington,"{'city': 'Pasadena', 'state': 'CA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4431517,Calen Bullock,S,USC,"{'city': 'Pasadena', 'state': 'CA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4361689,Solomon Byrd,DE,USC,"{'city': 'Palmdale', 'state': 'CA', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2969921,Mario Edwards Jr.,DT,Florida State,"{'city': 'Gautier', 'state': 'MS', 'country': 'USA'}",10
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3045172,Folorunso Fatukasi,DT,UConn,"{'city': 'Far Rockaway', 'state': 'NY', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4034953,C.J. Gardner-Johnson,S,Florida,"{'city': 'Cocoa', 'state': 'FL', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4033812,Jake Hansen,LB,Illinois,"{'city': 'Tarpon Springs', 'state': 'FL', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4567099,Christian Harris,LB,Alabama,"{'city': 'Baton Rouge', 'state': 'LA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4427479,Jamal Hill,LB,Oregon,"{'city': 'Rex', 'state': 'GA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4258594,Kurt Hinish,DT,Notre Dame,"{'city': 'Pittsburgh', 'state': 'PA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4374066,Dylan Horton,DE,TCU,"{'city': 'Frisco', 'state': 'TX', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2976560,Danielle Hunter,DE,LSU,"{'city': 'Katy', 'state': 'TX', 'country': 'USA'}",11
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4577494,Alijah Huzzie,CB,North Carolina,"{'city': 'LaGrange', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4602699,Kamari Lassiter,CB,Georgia,"{'city': 'Savannah', 'state': 'GA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3916144,Arthur Maulet,CB,Memphis,"{'city': 'Harvey', 'state': 'LA', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2976540,Jalen Mills,CB,LSU,"{'city': 'Desoto', 'state': 'TX', 'country': 'USA'}",10
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,5033343,Haggai Ndubuisi,DT,,"{'city': 'Lagos', 'country': 'Nigeria'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4036141,Nick Niemann,LB,Iowa,"{'city': 'Sycamore', 'state': 'IL', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4687188,K.C. Ossai,LB,Louisiana,"{'city': 'Conroe', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4241223,Jalen Pitre,S,Baylor,"{'city': 'Stafford', 'state': 'TX', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2970204,Sheldon Rankins,DT,Louisville,"{'city': 'Covington', 'state': 'GA', 'country': 'USA'}",10
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4432758,Jaylen Reed,S,Penn State,"{'city': 'Detroit', 'state': 'MI', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3139389,D'Angelo Ross,CB,New Mexico,"{'city': 'La Puente', 'state': 'CA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3929956,Tim Settle Jr.,DT,Virginia Tech,"{'city': 'Manassas', 'state': 'VA', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4594277,Jaylin Smith,CB,USC,"{'city': 'Palmdale', 'state': 'CA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3134448,Tremon Smith,CB,Central Arkansas,"{'city': 'Anniston', 'state': 'AL', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3071353,E.J. Speed,LB,Tarleton State,"{'city': 'Fort Worth', 'state': 'TX', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3116679,M.J. Stewart,S,North Carolina,"{'city': 'Arlington', 'state': 'VA', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4426434,Derek Stingley Jr.,CB,LSU,"{'city': 'Baton Rouge', 'state': 'LA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4695607,Junior Tafuna,DT,Utah,"{'city': 'Taylorsville', 'state': 'UT', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3915396,Darrell Taylor,DE,Tennessee,"{'city': 'Hopewell', 'state': 'VA', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4426350,Henry To'oTo'o,LB,Alabama,"{'city': 'Sacramento', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4361366,Tommy Togiai,DT,Ohio State,"{'city': 'Pocatello', 'state': 'ID', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3931408,Casey Toohill,DE,Stanford,"{'city': 'San Diego', 'state': 'CA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,16717,Jimmie Ward,S,Northern Illinois,"{'city': 'Mobile', 'state': 'AL', 'country': 'USA'}",12
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4685637,Jackson Woodard,LB,UNLV,"{'city': 'Little Rock', 'state': 'AR', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4240071,Russ Yeast,S,Kansas State,"{'city': 'Danville', 'state': 'KY', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4690999,Austin Brinkman,LS,West Virginia,"{'city': 'Bel Air', 'state': 'MD', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,2971573,Ka'imi Fairbairn,PK,UCLA,"{'city': 'Kailua', 'state': 'HI', 'country': 'USA'}",10
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3843470,Blake Ferguson,LS,LSU,"{'city': 'Smyrna', 'state': 'GA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,3915398,Tommy Townsend,P,Florida,"{'city': 'Orlando', 'state': 'FL', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4677281,Kyonte Hamilton,DT,Rutgers,"{'city': 'District Heights', 'state': 'MD', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,34,Houston Texans,4362504,Brevin Jordan,TE,Miami,"{'city': 'Las Vegas', 'state': 'NV', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4565761,Emani Bailey,RB,TCU,"{'city': 'Denton', 'state': 'TX', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4259308,Raheem Blackshear,RB,Virginia Tech,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4369950,Ja'Tyre Carter,G,Southern,"{'city': 'White Castle', 'state': 'LA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4256062,Brady Christensen,G,BYU,"{'city': 'Bountiful', 'state': 'UT', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4695883,Jalen Coker,WR,Holy Cross,"{'city': 'Sterling', 'state': 'VA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,3056608,Austin Corbett,C,Nevada,"{'city': 'Sparks', 'state': 'NV', 'country': 'USA'}",8
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4036129,Dominique Dafney,TE,Indiana State,"{'city': 'West Des Moines', 'state': 'IA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,14012,Andy Dalton,QB,TCU,"{'city': 'Katy', 'state': 'TX', 'country': 'USA'}",15
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4038815,Rico Dowdle,RB,South Carolina,"{'city': 'Asheville', 'state': 'NC', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4427132,Ikem Ekwonu,OT,NC State,"{'city': 'Charlotte', 'state': 'NC', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4685350,Trevor Etienne,RB,Georgia,"{'city': 'Jennings', 'state': 'LA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4683243,Mitchell Evans,TE,Notre Dame,"{'city': 'Wadsworth', 'state': 'OH', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4567784,Jacolby George,WR,Miami,"{'city': 'Lauderhill', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4708486,Jimmy Horn Jr.,WR,Colorado,"{'city': 'Sanford', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4241416,Chuba Hubbard,RB,Oklahoma State,"{'city': 'Sherwood Park', 'state': 'AB', 'country': 'Canada'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4429056,Kobe Hudson,WR,UCF,"{'city': 'Pine Mountain', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,3917592,Robert Hunt,G,Louisiana,"{'city': 'Burkeville', 'state': 'TX', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4430116,Luke Kandra,G,Cincinnati,"{'city': 'Cincinnati', 'state': 'OH', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4373474,Jarrett Kingston,G,USC,"{'city': 'Anderson', 'state': 'CA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4430034,Xavier Legette,WR,South Carolina,"{'city': 'Mullins', 'state': 'SC', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4362647,Damien Lewis,G,LSU,"{'city': 'Canton', 'state': 'MS', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4427829,Steven Losoya,G,Vanderbilt,"{'city': 'Nashville', 'state': 'TN', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4370162,T.J. Luther,WR,Gardner-Webb,"{'city': 'Arcadia', 'state': 'FL', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4426530,Kay'Ron Lynch-Adams,RB,Michigan State,"{'city': 'Warren', 'state': 'OH', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4361788,Cade Mays,C,Tennessee,"{'city': 'Knoxville', 'state': 'TN', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4685472,Tetairoa McMillan,WR,Arizona,"{'city': 'Waimanalo', 'state': 'HI', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4361988,James Mitchell,TE,Virginia Tech,"{'city': 'Big Stone Gap', 'state': 'VA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4212909,David Moore,WR,East Central (OK),"{'city': 'Gainesville', 'state': 'TX', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,2973051,Taylor Moton,OT,Western Michigan,"{'city': 'Okemos', 'state': 'MI', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,3871880,Yosh Nijman,OT,Virginia Tech,"{'city': 'Maplewood', 'state': 'NJ', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,3675812,Bryce Perkins,QB,Virginia,"{'city': 'Queen Creek', 'state': 'AZ', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,5082648,Bryce Pierre,TE,UCLA,"{'city': 'Rancho Cucamonga', 'state': 'CA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4361493,Jack Plummer,QB,Louisville,"{'city': 'Gilbert', 'state': 'AZ', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4876995,Ja'seem Reed,WR,San Diego,"{'city': 'Thousand Oaks', 'state': 'CA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,3135321,Hunter Renfrow,WR,Clemson,"{'city': 'Myrtle Beach', 'state': 'SC', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4431588,Ja'Tavion Sanders,TE,Texas,"{'city': 'Denton', 'state': 'TX', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4567412,Michael Tarquin,OT,Oklahoma,"{'city': 'Ocala', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,16460,Adam Thielen,WR,Minnesota State,"{'city': 'Detroit Lakes', 'state': 'MN', 'country': 'USA'}",12
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4360763,Brycen Tremayne,WR,Stanford,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4372780,Tommy Tremble,TE,Notre Dame,"{'city': 'Johns Creek', 'state': 'GA', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4040778,Brandon Walton,OT,Florida Atlantic,"{'city': 'Largo', 'state': 'FL', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4685720,Bryce Young,QB,Alabama,"{'city': 'Pasadena', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4710661,Chandler Zavala,G,NC State,"{'city': 'Boynton Beach', 'state': 'FL', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4035817,Krys Barnes,LB,UCLA,"{'city': 'Bakersfield', 'state': 'CA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4371336,Shemar Bartholomew,CB,Georgia Southern,"{'city': 'Houston', 'state': 'TX', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4037239,Boogie Basham,LB,Wake Forest,"{'city': 'Roanoke', 'state': 'VA', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4427952,JaTravis Broughton,CB,TCU,"{'city': 'Tulsa', 'state': 'OK', 'country': 'USA'}",
2025-08-14,2025-08-18,401773027,2025-08-16T17:00Z,34,Houston Texans,29,Carolina Panthers,29,Carolina Panthers,4035495,Derrick Brown,DE,Auburn,"{'city': 'Sugar Hill', 'state': 'GA', 'country': 'USA'}",6
